date,week,player_id,player_name,position,player_vmax_kmh,md_code,session_focus,session_type,match_role,duration_min,total_distance_m,hsr_m,sprint_distance_m,accelerations,decelerations,max_speed_kmh,percent_vmax,session_rpe,session_load_au,previous_3d_load,wellness_score
2026-08-05,3,P20,Player 20,W,35.06,MD-3,Speed / HSR,Training,N/A,79.0,7167.0,754.0,238.0,48.0,41.0,33.35,95.1,6.9,545.0,376.0,82.0
2026-08-06,3,P20,Player 20,W,35.06,MD-2,Tactical,Training,N/A,72.0,6262.0,354.0,101.0,34.0,24.0,28.64,81.7,5.2,374.0,875.0,82.0
2026-08-07,3,P20,Player 20,W,35.06,MD-1,Activation,Training,N/A,43.0,3060.0,114.0,28.0,21.0,15.0,25.03,71.4,1.0,43.0,1249.0,80.0
2026-08-08,3,P20,Player 20,W,35.06,MD,Match,Top-up,Unused,55.0,5290.0,407.0,101.0,27.0,25.0,27.59,78.7,4.6,253.0,962.0,79.0
2026-08-09,3,P20,Player 20,W,35.06,MD+1,Recovery,Recovery,N/A,31.0,2185.0,31.0,4.0,9.0,9.0,19.35,55.2,2.7,84.0,670.0,78.0
2026-08-10,4,P20,Player 20,W,35.06,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.0,85.0
2026-08-11,4,P20,Player 20,W,35.06,MD-4,Volume,Training,N/A,79.0,6742.0,479.0,101.0,38.0,28.0,27.94,79.7,5.4,427.0,337.0,82.0
2026-08-12,4,P20,Player 20,W,35.06,MD-3,Speed / HSR,Training,N/A,91.0,7804.0,825.0,222.0,44.0,42.0,32.99,94.1,6.0,546.0,511.0,87.0
2026-08-13,4,P20,Player 20,W,35.06,MD-2,Tactical,Training,N/A,68.0,6089.0,419.0,133.0,29.0,26.0,28.21,80.5,4.6,313.0,973.0,79.0
2026-08-14,4,P20,Player 20,W,35.06,MD-1,Activation,Training,N/A,43.0,3196.0,119.0,26.0,16.0,17.0,24.92,71.1,2.8,120.0,1286.0,83.0
2026-08-15,4,P20,Player 20,W,35.06,MD,Match,Top-up,Unused,54.0,4620.0,383.0,70.0,33.0,22.0,28.22,80.5,4.8,259.0,979.0,73.0
2026-08-16,4,P20,Player 20,W,35.06,MD+1,Recovery,Recovery,N/A,30.0,2282.0,41.0,3.0,9.0,8.0,19.95,56.9,1.8,54.0,692.0,83.0
2026-08-17,5,P20,Player 20,W,35.06,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,89.0
2026-08-18,5,P20,Player 20,W,35.06,MD-4,Volume,Training,N/A,79.0,6256.0,536.0,81.0,38.0,31.0,27.22,77.6,5.5,434.0,313.0,83.0
2026-08-19,5,P20,Player 20,W,35.06,MD-3,Speed / HSR,Training,N/A,85.0,7528.0,798.0,269.0,61.0,35.0,32.54,92.8,6.8,578.0,488.0,84.0
2026-08-20,5,P20,Player 20,W,35.06,MD-2,Tactical,Training,N/A,71.0,5442.0,364.0,90.0,36.0,28.0,27.31,77.9,4.2,298.0,1012.0,79.0
2026-08-21,5,P20,Player 20,W,35.06,MD-1,Activation,Training,N/A,39.0,2873.0,139.0,32.0,16.0,15.0,24.78,70.7,3.1,121.0,1310.0,75.0
2026-08-22,5,P20,Player 20,W,35.06,MD,Match,Top-up,Unused,53.0,4381.0,366.0,87.0,19.0,31.0,29.44,84.0,4.3,228.0,997.0,81.0
2026-08-23,5,P20,Player 20,W,35.06,MD+1,Recovery,Recovery,N/A,30.0,2391.0,52.0,2.0,10.0,7.0,19.81,56.5,1.7,51.0,647.0,79.0
2026-08-24,6,P20,Player 20,W,35.06,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,84.0
2026-08-25,6,P20,Player 20,W,35.06,MD-4,Volume,Training,N/A,84.0,7240.0,508.0,137.0,38.0,35.0,27.49,78.4,4.9,412.0,279.0,87.0
2026-08-26,6,P20,Player 20,W,35.06,MD-3,Speed / HSR,Training,N/A,89.0,7760.0,633.0,205.0,38.0,41.0,30.58,87.2,7.2,641.0,463.0,84.0
2026-08-27,6,P20,Player 20,W,35.06,MD-2,Tactical,Training,N/A,72.0,5548.0,445.0,102.0,34.0,31.0,24.82,70.8,4.2,302.0,1053.0,76.0
2026-08-28,6,P20,Player 20,W,35.06,MD-1,Activation,Training,N/A,39.0,2944.0,135.0,19.0,18.0,18.0,25.92,73.9,2.2,86.0,1355.0,80.0
2026-08-29,6,P20,Player 20,W,35.06,MD,Match,Top-up,Unused,52.0,4675.0,479.0,91.0,27.0,26.0,31.37,89.5,3.7,192.0,1029.0,82.0
2026-08-30,6,P20,Player 20,W,35.06,MD+1,Recovery,Recovery,N/A,36.0,2421.0,32.0,4.0,11.0,8.0,19.11,54.5,2.1,76.0,580.0,80.0
2026-08-31,7,P20,Player 20,W,35.06,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.0,81.0
2026-09-01,7,P20,Player 20,W,35.06,MD-4,Volume,Training,N/A,75.0,6392.0,510.0,92.0,39.0,32.0,27.75,79.1,5.2,390.0,268.0,83.0
2026-09-02,7,P20,Player 20,W,35.06,MD-3,Speed / HSR,Training,N/A,76.0,7681.0,839.0,290.0,51.0,39.0,32.05,91.4,5.6,426.0,466.0,86.0
2026-09-03,7,P20,Player 20,W,35.06,MD-2,Tactical,Training,N/A,65.0,5389.0,364.0,84.0,30.0,27.0,28.35,80.9,4.3,280.0,816.0,82.0
2026-09-04,7,P20,Player 20,W,35.06,MD-1,Activation,Training,N/A,41.0,3223.0,130.0,31.0,18.0,15.0,23.85,68.0,2.6,107.0,1096.0,82.0
2026-09-05,7,P20,Player 20,W,35.06,MD,Match,Match,Sub,38.0,4477.0,350.0,199.0,26.0,22.0,29.52,84.2,7.5,285.0,813.0,80.0
2026-09-06,7,P20,Player 20,W,35.06,MD+1,Recovery,Recovery,N/A,33.0,2145.0,43.0,3.0,10.0,9.0,18.37,52.4,1.9,63.0,672.0,80.0
2026-09-07,8,P20,Player 20,W,35.06,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,87.0
2026-09-08,8,P20,Player 20,W,35.06,MD-4,Volume,Training,N/A,79.0,6802.0,532.0,128.0,41.0,28.0,30.51,87.0,5.8,458.0,348.0,83.0
2026-09-09,8,P20,Player 20,W,35.06,MD-3,Speed / HSR,Training,N/A,89.0,8017.0,870.0,282.0,43.0,43.0,34.38,98.1,6.0,534.0,521.0,84.0
2026-09-10,8,P20,Player 20,W,35.06,MD-2,Tactical,Training,N/A,73.0,4785.0,426.0,67.0,32.0,25.0,29.45,84.0,3.7,270.0,992.0,75.0
2026-09-11,8,P20,Player 20,W,35.06,MD-1,Activation,Training,N/A,42.0,3125.0,134.0,35.0,19.0,17.0,23.23,66.3,2.9,122.0,1262.0,76.0
2026-09-12,8,P20,Player 20,W,35.06,MD,Match,Match,Sub,20.0,2646.0,280.0,53.0,16.0,9.0,33.56,95.7,7.3,146.0,926.0,84.0
2026-09-13,8,P20,Player 20,W,35.06,MD+1,Recovery,Recovery,N/A,37.0,2020.0,29.0,3.0,8.0,9.0,17.41,49.6,1.2,44.0,538.0,81.0
2026-07-20,1,P21,Player 21,ST,33.58,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0
2026-07-21,1,P21,Player 21,ST,33.58,MD-4,Volume,Training,N/A,80.0,6517.0,329.0,66.0,33.0,28.0,27.4,81.6,5.6,448.0,0.0,81.0
2026-07-22,1,P21,Player 21,ST,33.58,MD-3,Speed / HSR,Training,N/A,89.0,6477.0,565.0,249.0,36.0,39.0,33.24,99.0,5.7,507.0,448.0,83.0
2026-07-23,1,P21,Player 21,ST,33.58,MD-2,Tactical,Training,N/A,75.0,5490.0,372.0,86.0,29.0,23.0,26.99,80.4,4.4,330.0,955.0,80.0
2026-07-24,1,P21,Player 21,ST,33.58,MD-1,Activation,Training,N/A,44.0,2989.0,89.0,24.0,14.0,15.0,23.55,70.1,2.4,106.0,1285.0,83.0
2026-07-25,1,P21,Player 21,ST,33.58,MD,Match,Top-up,Unused,52.0,4595.0,359.0,50.0,22.0,20.0,27.11,80.7,4.5,234.0,943.0,77.0
2026-07-26,1,P21,Player 21,ST,33.58,MD+1,Recovery,Recovery,N/A,31.0,2338.0,30.0,3.0,9.0,6.0,18.88,56.2,2.9,90.0,670.0,85.0
2026-07-27,2,P21,Player 21,ST,33.58,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,88.0
2026-07-28,2,P21,Player 21,ST,33.58,MD-4,Volume,Training,N/A,84.0,6276.0,437.0,105.0,33.0,34.0,26.59,79.2,4.1,344.0,324.0,83.0
2026-07-29,2,P21,Player 21,ST,33.58,MD-3,Speed / HSR,Training,N/A,88.0,7674.0,543.0,241.0,44.0,31.0,30.67,91.3,5.9,519.0,434.0,83.0
2026-07-30,2,P21,Player 21,ST,33.58,MD-2,Tactical,Training,N/A,75.0,5373.0,275.0,78.0,26.0,28.0,27.39,81.6,3.4,255.0,863.0,82.0
2026-07-31,2,P21,Player 21,ST,33.58,MD-1,Activation,Training,N/A,43.0,3010.0,108.0,26.0,17.0,15.0,23.56,70.2,2.1,90.0,1118.0,74.0
2026-08-01,2,P21,Player 21,ST,33.58,MD,Match,Match,Starter,87.0,10540.0,765.0,354.0,46.0,45.0,31.97,95.2,8.7,757.0,864.0,80.0
2026-08-02,2,P21,Player 21,ST,33.58,MD+1,Recovery,Recovery,N/A,39.0,2283.0,31.0,4.0,9.0,8.0,19.55,58.2,2.7,105.0,1102.0,83.0
2026-08-03,3,P21,Player 21,ST,33.58,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,952.0,82.0
2026-08-04,3,P21,Player 21,ST,33.58,MD-4,Volume,Training,N/A,74.0,6365.0,379.0,123.0,36.0,31.0,27.04,80.5,5.4,400.0,862.0,81.0
2026-08-05,3,P21,Player 21,ST,33.58,MD-3,Speed / HSR,Training,N/A,93.0,7790.0,680.0,281.0,41.0,35.0,30.5,90.8,5.9,549.0,505.0,84.0
2026-08-06,3,P21,Player 21,ST,33.58,MD-2,Tactical,Training,N/A,67.0,5391.0,254.0,70.0,32.0,24.0,25.23,75.1,4.5,302.0,949.0,82.0
2026-08-07,3,P21,Player 21,ST,33.58,MD-1,Activation,Training,N/A,44.0,2931.0,96.0,30.0,15.0,14.0,23.06,68.7,1.4,62.0,1251.0,80.0
2026-08-08,3,P21,Player 21,ST,33.58,MD,Match,Top-up,Unused,55.0,4628.0,253.0,64.0,22.0,24.0,29.96,89.2,5.5,302.0,913.0,79.0
2026-08-09,3,P21,Player 21,ST,33.58,MD+1,Recovery,Recovery,N/A,35.0,2329.0,33.0,3.0,9.0,7.0,20.72,61.7,1.3,46.0,666.0,88.0
2026-08-10,4,P21,Player 21,ST,33.58,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410.0,89.0
2026-08-11,4,P21,Player 21,ST,33.58,MD-4,Volume,Training,N/A,85.0,6431.0,286.0,100.0,42.0,32.0,25.91,77.2,5.6,476.0,348.0,87.0
2026-08-12,4,P21,Player 21,ST,33.58,MD-3,Speed / HSR,Training,N/A,89.0,8991.0,655.0,234.0,40.0,36.0,30.72,91.5,6.4,570.0,522.0,81.0
2026-08-13,4,P21,Player 21,ST,33.58,MD-2,Tactical,Training,N/A,78.0,5142.0,355.0,101.0,31.0,23.0,28.18,83.9,5.1,398.0,1046.0,76.0
2026-08-14,4,P21,Player 21,ST,33.58,MD-1,Activation,Training,N/A,49.0,3239.0,117.0,20.0,15.0,13.0,24.36,72.5,2.7,132.0,1444.0,75.0
2026-08-15,4,P21,Player 21,ST,33.58,MD,Match,Top-up,Unused,60.0,4459.0,281.0,73.0,29.0,16.0,26.36,78.5,6.3,378.0,1100.0,79.0
2026-08-16,4,P21,Player 21,ST,33.58,MD+1,Recovery,Recovery,N/A,38.0,2127.0,26.0,4.0,8.0,7.0,18.39,54.8,1.8,68.0,908.0,75.0
2026-08-17,5,P21,Player 21,ST,33.58,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578.0,85.0
2026-08-18,5,P21,Player 21,ST,33.58,MD-4,Volume,Training,N/A,82.0,6239.0,434.0,103.0,30.0,29.0,26.51,79.0,4.8,394.0,446.0,89.0
2026-08-19,5,P21,Player 21,ST,33.58,MD-3,Speed / HSR,Training,N/A,88.0,7852.0,574.0,265.0,43.0,37.0,31.56,94.0,7.2,634.0,462.0,86.0
2026-08-20,5,P21,Player 21,ST,33.58,MD-2,Tactical,Training,N/A,74.0,5857.0,295.0,77.0,30.0,29.0,27.88,83.0,3.6,266.0,1028.0,78.0
2026-08-21,5,P21,Player 21,ST,33.58,MD-1,Activation,Training,N/A,43.0,2669.0,115.0,30.0,16.0,15.0,22.95,68.3,2.1,90.0,1294.0,75.0
2026-08-22,5,P21,Player 21,ST,33.58,MD,Match,Top-up,Unused,60.0,4483.0,310.0,74.0,29.0,22.0,27.71,82.5,5.4,324.0,990.0,81.0
2026-08-23,5,P21,Player 21,ST,33.58,MD+1,Recovery,Recovery,N/A,35.0,2057.0,33.0,2.0,9.0,7.0,16.82,50.1,2.8,98.0,680.0,82.0
2026-08-24,6,P21,Player 21,ST,33.58,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,85.0
2026-08-25,6,P21,Player 21,ST,33.58,MD-4,Volume,Training,N/A,75.0,5471.0,458.0,92.0,30.0,26.0,26.62,79.3,6.3,472.0,422.0,87.0
2026-08-26,6,P21,Player 21,ST,33.58,MD-3,Speed / HSR,Training,N/A,88.0,7658.0,590.0,285.0,37.0,33.0,32.29,96.2,6.6,581.0,570.0,87.0
2026-08-27,6,P21,Player 21,ST,33.58,MD-2,Tactical,Training,N/A,69.0,5829.0,381.0,67.0,33.0,22.0,25.19,75.0,4.3,297.0,1053.0,76.0
2026-08-28,6,P21,Player 21,ST,33.58,MD-1,Activation,Training,N/A,38.0,3093.0,77.0,30.0,15.0,16.0,21.48,64.0,3.2,122.0,1350.0,78.0
2026-08-29,6,P21,Player 21,ST,33.58,MD,Match,Match,Starter,81.0,8852.0,647.0,269.0,36.0,42.0,30.23,90.0,8.3,672.0,1000.0,79.0
2026-08-30,6,P21,Player 21,ST,33.58,MD+1,Recovery,Recovery,N/A,35.0,2287.0,33.0,3.0,9.0,8.0,18.69,55.7,0.9,32.0,1091.0,79.0
2026-08-31,7,P21,Player 21,ST,33.58,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,826.0,84.0
2026-09-01,7,P21,Player 21,ST,33.58,MD-4,Volume,Training,N/A,78.0,6466.0,368.0,93.0,33.0,29.0,26.35,78.5,5.4,421.0,704.0,85.0
2026-09-02,7,P21,Player 21,ST,33.58,MD-3,Speed / HSR,Training,N/A,87.0,7103.0,511.0,218.0,47.0,35.0,31.15,92.8,6.1,531.0,453.0,89.0
2026-09-03,7,P21,Player 21,ST,33.58,MD-2,Tactical,Training,N/A,63.0,5112.0,262.0,89.0,30.0,26.0,25.6,76.2,4.5,284.0,952.0,82.0
2026-09-04,7,P21,Player 21,ST,33.58,MD-1,Activation,Training,N/A,47.0,2910.0,113.0,22.0,17.0,13.0,24.51,73.0,2.6,122.0,1236.0,78.0
2026-09-05,7,P21,Player 21,ST,33.58,MD,Match,Top-up,Unused,48.0,4799.0,356.0,99.0,27.0,19.0,27.77,82.7,6.0,288.0,937.0,80.0
2026-09-06,7,P21,Player 21,ST,33.58,MD+1,Recovery,Recovery,N/A,35.0,1959.0,31.0,3.0,8.0,7.0,18.77,55.9,2.6,91.0,694.0,77.0
2026-09-07,8,P21,Player 21,ST,33.58,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.0,88.0
2026-09-08,8,P21,Player 21,ST,33.58,MD-4,Volume,Training,N/A,76.0,5932.0,421.0,98.0,34.0,32.0,26.2,78.0,4.5,342.0,379.0,84.0
2026-09-09,8,P21,Player 21,ST,33.58,MD-3,Speed / HSR,Training,N/A,81.0,8064.0,630.0,256.0,43.0,34.0,30.58,91.1,6.3,510.0,433.0,86.0
2026-09-10,8,P21,Player 21,ST,33.58,MD-2,Tactical,Training,N/A,63.0,5444.0,305.0,66.0,30.0,20.0,25.31,75.4,4.1,258.0,852.0,83.0
2026-09-11,8,P21,Player 21,ST,33.58,MD-1,Activation,Training,N/A,41.0,3080.0,116.0,26.0,19.0,16.0,24.89,74.1,3.1,127.0,1110.0,75.0
2026-09-12,8,P21,Player 21,ST,33.58,MD,Match,Top-up,Unused,50.0,4463.0,304.0,82.0,23.0,22.0,26.63,79.3,4.0,200.0,895.0,78.0
2026-09-13,8,P21,Player 21,ST,33.58,MD+1,Recovery,Recovery,N/A,36.0,2107.0,25.0,4.0,7.0,7.0,18.22,54.3,2.2,79.0,585.0,88.0
2026-07-20,1,P22,Player 22,ST,35.57,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0
2026-07-21,1,P22,Player 22,ST,35.57,MD-4,Volume,Training,N/A,79.0,6277.0,380.0,88.0,28.0,25.0,28.7,80.7,5.7,450.0,0.0,86.0
2026-07-22,1,P22,Player 22,ST,35.57,MD-3,Speed / HSR,Training,N/A,85.0,7383.0,731.0,170.0,38.0,37.0,30.67,86.2,5.6,476.0,450.0,84.0
2026-07-23,1,P22,Player 22,ST,35.57,MD-2,Tactical,Training,N/A,65.0,5010.0,296.0,87.0,28.0,22.0,28.41,79.9,4.4,286.0,926.0,84.0
2026-07-24,1,P22,Player 22,ST,35.57,MD-1,Activation,Training,N/A,44.0,2837.0,107.0,17.0,13.0,14.0,24.39,68.6,1.7,75.0,1212.0,81.0
2026-07-25,1,P22,Player 22,ST,35.57,MD,Match,Match,Starter,76.0,7364.0,532.0,311.0,42.0,29.0,33.34,93.7,7.6,578.0,837.0,77.0
2026-07-26,1,P22,Player 22,ST,35.57,MD+1,Recovery,Recovery,N/A,36.0,1995.0,27.0,2.0,7.0,6.0,20.7,58.2,0.8,29.0,939.0,86.0
2026-07-27,2,P22,Player 22,ST,35.57,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682.0,86.0
2026-07-28,2,P22,Player 22,ST,35.57,MD-4,Volume,Training,N/A,75.0,6190.0,388.0,62.0,28.0,24.0,28.0,78.7,4.4,330.0,607.0,83.0
2026-07-29,2,P22,Player 22,ST,35.57,MD-3,Speed / HSR,Training,N/A,88.0,7066.0,721.0,224.0,32.0,34.0,31.76,89.3,6.1,537.0,359.0,81.0
2026-07-30,2,P22,Player 22,ST,35.57,MD-2,Tactical,Training,N/A,68.0,4725.0,345.0,55.0,30.0,22.0,26.65,74.9,4.0,272.0,867.0,84.0
2026-07-31,2,P22,Player 22,ST,35.57,MD-1,Activation,Training,N/A,44.0,2788.0,102.0,27.0,14.0,13.0,26.23,73.7,2.7,119.0,1139.0,80.0
2026-08-01,2,P22,Player 22,ST,35.57,MD,Match,Match,Sub,29.0,3179.0,271.0,137.0,14.0,13.0,33.99,95.5,8.1,235.0,928.0,76.0
2026-08-02,2,P22,Player 22,ST,35.57,MD+1,Recovery,Recovery,N/A,35.0,2178.0,27.0,2.0,9.0,7.0,20.57,57.8,1.9,66.0,626.0,82.0
2026-08-03,3,P22,Player 22,ST,35.57,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0,95.0
2026-08-04,3,P22,Player 22,ST,35.57,MD-4,Volume,Training,N/A,75.0,6317.0,321.0,91.0,34.0,26.0,28.24,79.4,5.4,405.0,301.0,86.0
2026-08-05,3,P22,Player 22,ST,35.57,MD-3,Speed / HSR,Training,N/A,90.0,7216.0,564.0,188.0,32.0,35.0,32.82,92.3,5.9,531.0,471.0,82.0
2026-08-06,3,P22,Player 22,ST,35.57,MD-2,Tactical,Training,N/A,68.0,4863.0,326.0,57.0,24.0,23.0,29.31,82.4,5.1,347.0,936.0,77.0
2026-08-07,3,P22,Player 22,ST,35.57,MD-1,Activation,Training,N/A,39.0,2982.0,74.0,18.0,14.0,14.0,25.86,72.7,2.3,90.0,1283.0,83.0
2026-08-08,3,P22,Player 22,ST,35.57,MD,Match,Top-up,Unused,44.0,4710.0,317.0,49.0,22.0,22.0,29.85,83.9,3.9,172.0,968.0,83.0
2026-08-09,3,P22,Player 22,ST,35.57,MD+1,Recovery,Recovery,N/A,34.0,2051.0,30.0,2.0,8.0,6.0,17.59,49.5,1.8,61.0,609.0,88.0
2026-08-10,4,P22,Player 22,ST,35.57,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.0,86.0
2026-08-11,4,P22,Player 22,ST,35.57,MD-4,Volume,Training,N/A,75.0,2967.0,160.0,29.0,25.0,23.0,28.47,80.0,5.0,375.0,233.0,90.0
2026-08-12,4,P22,Player 22,ST,35.57,MD-3,Speed / HSR,Training,N/A,82.0,3726.0,270.0,71.0,35.0,31.0,32.8,92.2,6.9,566.0,436.0,82.0
2026-08-13,4,P22,Player 22,ST,35.57,MD-2,Tactical,Training,N/A,72.0,2805.0,138.0,24.0,28.0,22.0,27.04,76.0,3.8,274.0,941.0,81.0
2026-08-14,4,P22,Player 22,ST,35.57,MD-1,Activation,Training,N/A,38.0,1516.0,37.0,7.0,12.0,13.0,25.37,71.3,3.7,141.0,1215.0,79.0
2026-08-15,4,P22,Player 22,ST,35.57,MD,Match,Top-up,Unused,54.0,2174.0,127.0,22.0,25.0,23.0,29.65,83.4,4.4,238.0,981.0,85.0
2026-08-16,4,P22,Player 22,ST,35.57,MD+1,Recovery,Recovery,N/A,32.0,1125.0,13.0,1.0,6.0,8.0,19.38,54.5,2.1,67.0,653.0,84.0
2026-08-17,5,P22,Player 22,ST,35.57,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446.0,82.0
2026-08-18,5,P22,Player 22,ST,35.57,MD-4,Volume,Training,N/A,80.0,4725.0,210.0,40.0,32.0,24.0,28.83,81.1,5.7,456.0,305.0,86.0
2026-08-19,5,P22,Player 22,ST,35.57,MD-3,Speed / HSR,Training,N/A,92.0,5694.0,368.0,124.0,36.0,32.0,32.13,90.3,5.8,534.0,523.0,78.0
2026-08-20,5,P22,Player 22,ST,35.57,MD-2,Tactical,Training,N/A,69.0,3667.0,202.0,55.0,22.0,19.0,27.07,76.1,4.6,317.0,990.0,73.0
2026-08-21,5,P22,Player 22,ST,35.57,MD-1,Activation,Training,N/A,48.0,2238.0,74.0,16.0,13.0,12.0,25.1,70.6,2.3,110.0,1307.0,80.0
2026-08-22,5,P22,Player 22,ST,35.57,MD,Match,Match,Sub,31.0,2710.0,228.0,99.0,16.0,14.0,31.67,89.0,8.2,254.0,961.0,79.0
2026-08-23,5,P22,Player 22,ST,35.57,MD+1,Recovery,Recovery,N/A,34.0,1811.0,23.0,1.0,7.0,7.0,21.46,60.3,2.1,71.0,681.0,82.0
2026-08-24,6,P22,Player 22,ST,35.57,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,87.0
2026-08-25,6,P22,Player 22,ST,35.57,MD-4,Volume,Training,N/A,86.0,5267.0,354.0,69.0,33.0,27.0,27.66,77.8,5.2,447.0,325.0,90.0
2026-08-26,6,P22,Player 22,ST,35.57,MD-3,Speed / HSR,Training,N/A,87.0,7589.0,613.0,220.0,34.0,38.0,32.0,90.0,7.3,635.0,518.0,86.0
2026-08-27,6,P22,Player 22,ST,35.57,MD-2,Tactical,Training,N/A,69.0,4480.0,322.0,76.0,29.0,21.0,28.05,78.9,4.4,304.0,1082.0,86.0
2026-08-28,6,P22,Player 22,ST,35.57,MD-1,Activation,Training,N/A,44.0,2729.0,83.0,22.0,15.0,14.0,26.15,73.5,2.2,97.0,1386.0,79.0
2026-08-29,6,P22,Player 22,ST,35.57,MD,Match,Match,Sub,35.0,3945.0,243.0,73.0,17.0,14.0,31.74,89.2,6.1,214.0,1036.0,81.0
2026-08-30,6,P22,Player 22,ST,35.57,MD+1,Recovery,Recovery,N/A,34.0,2077.0,25.0,2.0,6.0,7.0,19.77,55.6,0.8,27.0,615.0,84.0
2026-08-31,7,P22,Player 22,ST,35.57,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.0,81.0
2026-09-01,7,P22,Player 22,ST,35.57,MD-4,Volume,Training,N/A,71.0,5655.0,358.0,71.0,35.0,26.0,28.68,80.6,4.9,348.0,241.0,89.0
2026-09-02,7,P22,Player 22,ST,35.57,MD-3,Speed / HSR,Training,N/A,81.0,7739.0,453.0,191.0,37.0,32.0,31.82,89.5,5.3,429.0,375.0,77.0
2026-09-03,7,P22,Player 22,ST,35.57,MD-2,Tactical,Training,N/A,68.0,4628.0,326.0,77.0,29.0,21.0,29.57,83.1,4.1,279.0,777.0,80.0
2026-09-04,7,P22,Player 22,ST,35.57,MD-1,Activation,Training,N/A,50.0,2568.0,82.0,18.0,12.0,11.0,25.67,72.2,2.6,130.0,1056.0,80.0
2026-09-05,7,P22,Player 22,ST,35.57,MD,Match,Top-up,Unused,49.0,4266.0,333.0,69.0,29.0,18.0,27.94,78.5,5.4,265.0,838.0,79.0
2026-09-06,7,P22,Player 22,ST,35.57,MD+1,Recovery,Recovery,N/A,29.0,2000.0,31.0,3.0,8.0,8.0,20.33,57.1,2.5,72.0,674.0,81.0
2026-09-07,8,P22,Player 22,ST,35.57,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467.0,90.0
2026-09-08,8,P22,Player 22,ST,35.57,MD-4,Volume,Training,N/A,80.0,5737.0,377.0,65.0,29.0,28.0,29.21,82.1,4.7,376.0,337.0,89.0
2026-09-09,8,P22,Player 22,ST,35.57,MD-3,Speed / HSR,Training,N/A,94.0,7279.0,522.0,171.0,37.0,28.0,30.78,86.5,6.8,639.0,448.0,82.0
2026-09-10,8,P22,Player 22,ST,35.57,MD-2,Tactical,Training,N/A,73.0,5484.0,339.0,67.0,20.0,23.0,29.93,84.1,5.1,372.0,1015.0,78.0
2026-09-11,8,P22,Player 22,ST,35.57,MD-1,Activation,Training,N/A,51.0,2513.0,116.0,17.0,13.0,13.0,26.43,74.3,1.9,97.0,1387.0,73.0
2026-09-12,8,P22,Player 22,ST,35.57,MD,Match,Match,Sub,19.0,1844.0,146.0,63.0,10.0,10.0,26.58,74.7,7.6,144.0,1108.0,81.0
2026-09-13,8,P22,Player 22,ST,35.57,MD+1,Recovery,Recovery,N/A,36.0,1930.0,27.0,2.0,8.0,6.0,22.08,62.1,1.3,47.0,613.0,82.0
2026-07-20,1,P23,Player 23,ST,34.91,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0
2026-07-21,1,P23,Player 23,ST,34.91,MD-4,Volume,Training,N/A,76.0,6494.0,333.0,79.0,34.0,24.0,26.34,75.5,4.3,327.0,0.0,88.0
2026-07-22,1,P23,Player 23,ST,34.91,MD-3,Speed / HSR,Training,N/A,86.0,7358.0,625.0,214.0,32.0,39.0,31.41,90.0,7.2,619.0,327.0,87.0
