date,week,player_id,player_name,position,player_vmax_kmh,md_code,session_focus,session_type,match_role,duration_min,total_distance_m,hsr_m,sprint_distance_m,accelerations,decelerations,max_speed_kmh,percent_vmax,session_rpe,session_load_au,previous_3d_load,wellness_score,session_load_au_7d,session_load_au_28d,total_distance_m_7d,total_distance_m_28d,hsr_m_7d,hsr_m_28d,sprint_distance_m_7d,sprint_distance_m_28d,chronic_load_weekly_equivalent,observation_days,load_ratio_7_28_context,days_since_85_pct_vmax,days_since_90_pct_vmax,days_since_95_pct_vmax
2026-08-31,7,P21,Player 21,ST,33.58,OFF,Off,Off,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,826.0,84.0,2176.0,7665.0,33190.0,122170.0,2186.0,7362.0,746.0,2400.0,1916.25,43,1.1355512067840834,2.0,2.0,5.0
2026-09-01,7,P21,Player 21,ST,33.58,MD-4,Volume,Training,,78.0,6466.0,368.0,93.0,33.0,29.0,26.35,78.5,5.4,421.0,704.0,85.0,2125.0,7686.0,34185.0,122271.0,2096.0,7351.0,747.0,2370.0,1921.5,44,1.1059068436117616,3.0,3.0,6.0
2026-09-02,7,P21,Player 21,ST,33.58,MD-3,Speed / HSR,Training,,87.0,7103.0,511.0,218.0,47.0,35.0,31.15,92.8,6.1,531.0,453.0,89.0,2075.0,7668.0,33630.0,121584.0,2017.0,7182.0,680.0,2307.0,1917.0,45,1.0824204486176316,0.0,0.0,7.0
2026-09-03,7,P21,Player 21,ST,33.58,MD-2,Tactical,Training,,63.0,5112.0,262.0,89.0,30.0,26.0,25.6,76.2,4.5,284.0,952.0,82.0,2062.0,7650.0,32913.0,121305.0,1898.0,7190.0,702.0,2326.0,1912.5,46,1.078169934640523,1.0,1.0,8.0
2026-09-04,7,P21,Player 21,ST,33.58,MD-1,Activation,Training,,47.0,2910.0,113.0,22.0,17.0,13.0,24.51,73.0,2.6,122.0,1236.0,78.0,2062.0,7710.0,32730.0,121284.0,1934.0,7207.0,694.0,2318.0,1927.5,47,1.0697795071335927,2.0,2.0,9.0
2026-09-05,7,P21,Player 21,ST,33.58,MD,Match,Top-up,Unused,48.0,4799.0,356.0,99.0,27.0,19.0,27.77,82.7,6.0,288.0,937.0,80.0,1678.0,7696.0,28677.0,121455.0,1643.0,7310.0,524.0,2353.0,1924.0,48,0.8721413721413721,3.0,3.0,10.0
2026-09-06,7,P21,Player 21,ST,33.58,MD+1,Recovery,Recovery,,35.0,1959.0,31.0,3.0,8.0,7.0,18.77,55.9,2.6,91.0,694.0,77.0,1737.0,7741.0,28349.0,121085.0,1641.0,7308.0,524.0,2353.0,1935.25,49,0.8975584549799768,4.0,4.0,11.0
2026-09-07,8,P21,Player 21,ST,33.58,OFF,Off,Off,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.0,88.0,1737.0,7741.0,28349.0,121085.0,1641.0,7308.0,524.0,2353.0,1935.25,50,0.8975584549799768,5.0,5.0,12.0
2026-09-08,8,P21,Player 21,ST,33.58,MD-4,Volume,Training,,76.0,5932.0,421.0,98.0,34.0,32.0,26.2,78.0,4.5,342.0,379.0,84.0,1658.0,7607.0,27815.0,120586.0,1694.0,7443.0,529.0,2351.0,1901.75,51,0.8718285789404496,6.0,6.0,13.0
2026-09-09,8,P21,Player 21,ST,33.58,MD-3,Speed / HSR,Training,,81.0,8064.0,630.0,256.0,43.0,34.0,30.58,91.1,6.3,510.0,433.0,86.0,1637.0,7547.0,28776.0,119659.0,1813.0,7418.0,567.0,2373.0,1886.75,52,0.8676295216642375,0.0,0.0,14.0
2026-09-10,8,P21,Player 21,ST,33.58,MD-2,Tactical,Training,,63.0,5444.0,305.0,66.0,30.0,20.0,25.31,75.4,4.1,258.0,852.0,83.0,1611.0,7407.0,29108.0,119961.0,1856.0,7368.0,544.0,2338.0,1851.75,53,0.8699878493317132,1.0,1.0,15.0
2026-09-11,8,P21,Player 21,ST,33.58,MD-1,Activation,Training,,41.0,3080.0,116.0,26.0,19.0,16.0,24.89,74.1,3.1,127.0,1110.0,75.0,1616.0,7402.0,29278.0,119802.0,1859.0,7367.0,548.0,2344.0,1850.5,54,0.8732774925695758,2.0,2.0,16.0
2026-09-12,8,P21,Player 21,ST,33.58,MD,Match,Top-up,Unused,50.0,4463.0,304.0,82.0,23.0,22.0,26.63,79.3,4.0,200.0,895.0,78.0,1528.0,7224.0,28942.0,119806.0,1807.0,7390.0,531.0,2353.0,1806.0,55,0.8460686600221484,3.0,3.0,17.0
2026-09-13,8,P21,Player 21,ST,33.58,MD+1,Recovery,Recovery,,36.0,2107.0,25.0,4.0,7.0,7.0,18.22,54.3,2.2,79.0,585.0,88.0,1516.0,7235.0,29090.0,119786.0,1801.0,7389.0,532.0,2353.0,1808.75,56,0.8381478921907395,4.0,4.0,18.0
2026-07-20,1,P22,Player 22,ST,35.57,OFF,Off,Off,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,,,
2026-07-21,1,P22,Player 22,ST,35.57,MD-4,Volume,Training,,79.0,6277.0,380.0,88.0,28.0,25.0,28.7,80.7,5.7,450.0,0.0,86.0,450.0,450.0,6277.0,6277.0,380.0,380.0,88.0,88.0,112.5,2,,,,
2026-07-22,1,P22,Player 22,ST,35.57,MD-3,Speed / HSR,Training,,85.0,7383.0,731.0,170.0,38.0,37.0,30.67,86.2,5.6,476.0,450.0,84.0,926.0,926.0,13660.0,13660.0,1111.0,1111.0,258.0,258.0,231.5,3,,0.0,,
2026-07-23,1,P22,Player 22,ST,35.57,MD-2,Tactical,Training,,65.0,5010.0,296.0,87.0,28.0,22.0,28.41,79.9,4.4,286.0,926.0,84.0,1212.0,1212.0,18670.0,18670.0,1407.0,1407.0,345.0,345.0,303.0,4,,1.0,,
2026-07-24,1,P22,Player 22,ST,35.57,MD-1,Activation,Training,,44.0,2837.0,107.0,17.0,13.0,14.0,24.39,68.6,1.7,75.0,1212.0,81.0,1287.0,1287.0,21507.0,21507.0,1514.0,1514.0,362.0,362.0,321.75,5,,2.0,,
2026-07-25,1,P22,Player 22,ST,35.57,MD,Match,Match,Starter,76.0,7364.0,532.0,311.0,42.0,29.0,33.34,93.7,7.6,578.0,837.0,77.0,1865.0,1865.0,28871.0,28871.0,2046.0,2046.0,673.0,673.0,466.25,6,,0.0,0.0,
2026-07-26,1,P22,Player 22,ST,35.57,MD+1,Recovery,Recovery,,36.0,1995.0,27.0,2.0,7.0,6.0,20.7,58.2,0.8,29.0,939.0,86.0,1894.0,1894.0,30866.0,30866.0,2073.0,2073.0,675.0,675.0,473.5,7,,1.0,1.0,
2026-07-27,2,P22,Player 22,ST,35.57,OFF,Off,Off,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682.0,86.0,1894.0,1894.0,30866.0,30866.0,2073.0,2073.0,675.0,675.0,473.5,8,,2.0,2.0,
2026-07-28,2,P22,Player 22,ST,35.57,MD-4,Volume,Training,,75.0,6190.0,388.0,62.0,28.0,24.0,28.0,78.7,4.4,330.0,607.0,83.0,1774.0,2224.0,30779.0,37056.0,2081.0,2461.0,649.0,737.0,556.0,9,,3.0,3.0,
2026-07-29,2,P22,Player 22,ST,35.57,MD-3,Speed / HSR,Training,,88.0,7066.0,721.0,224.0,32.0,34.0,31.76,89.3,6.1,537.0,359.0,81.0,1835.0,2761.0,30462.0,44122.0,2071.0,3182.0,703.0,961.0,690.25,10,,0.0,4.0,
2026-07-30,2,P22,Player 22,ST,35.57,MD-2,Tactical,Training,,68.0,4725.0,345.0,55.0,30.0,22.0,26.65,74.9,4.0,272.0,867.0,84.0,1821.0,3033.0,30177.0,48847.0,2120.0,3527.0,671.0,1016.0,758.25,11,,1.0,5.0,
2026-07-31,2,P22,Player 22,ST,35.57,MD-1,Activation,Training,,44.0,2788.0,102.0,27.0,14.0,13.0,26.23,73.7,2.7,119.0,1139.0,80.0,1865.0,3152.0,30128.0,51635.0,2115.0,3629.0,681.0,1043.0,788.0,12,,2.0,6.0,
2026-08-01,2,P22,Player 22,ST,35.57,MD,Match,Match,Sub,29.0,3179.0,271.0,137.0,14.0,13.0,33.99,95.5,8.1,235.0,928.0,76.0,1522.0,3387.0,25943.0,54814.0,1854.0,3900.0,507.0,1180.0,846.75,13,,0.0,0.0,0.0
2026-08-02,2,P22,Player 22,ST,35.57,MD+1,Recovery,Recovery,,35.0,2178.0,27.0,2.0,9.0,7.0,20.57,57.8,1.9,66.0,626.0,82.0,1559.0,3453.0,26126.0,56992.0,1854.0,3927.0,507.0,1182.0,863.25,14,,1.0,1.0,1.0
2026-08-03,3,P22,Player 22,ST,35.57,OFF,Off,Off,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0,95.0,1559.0,3453.0,26126.0,56992.0,1854.0,3927.0,507.0,1182.0,863.25,15,,2.0,2.0,2.0
2026-08-04,3,P22,Player 22,ST,35.57,MD-4,Volume,Training,,75.0,6317.0,321.0,91.0,34.0,26.0,28.24,79.4,5.4,405.0,301.0,86.0,1634.0,3858.0,26253.0,63309.0,1787.0,4248.0,536.0,1273.0,964.5,16,,3.0,3.0,3.0
2026-08-05,3,P22,Player 22,ST,35.57,MD-3,Speed / HSR,Training,,90.0,7216.0,564.0,188.0,32.0,35.0,32.82,92.3,5.9,531.0,471.0,82.0,1628.0,4389.0,26403.0,70525.0,1630.0,4812.0,500.0,1461.0,1097.25,17,,0.0,0.0,4.0
2026-08-06,3,P22,Player 22,ST,35.57,MD-2,Tactical,Training,,68.0,4863.0,326.0,57.0,24.0,23.0,29.31,82.4,5.1,347.0,936.0,77.0,1703.0,4736.0,26541.0,75388.0,1611.0,5138.0,502.0,1518.0,1184.0,18,,1.0,1.0,5.0
2026-08-07,3,P22,Player 22,ST,35.57,MD-1,Activation,Training,,39.0,2982.0,74.0,18.0,14.0,14.0,25.86,72.7,2.3,90.0,1283.0,83.0,1674.0,4826.0,26735.0,78370.0,1583.0,5212.0,493.0,1536.0,1206.5,19,,2.0,2.0,6.0
2026-08-08,3,P22,Player 22,ST,35.57,MD,Match,Top-up,Unused,44.0,4710.0,317.0,49.0,22.0,22.0,29.85,83.9,3.9,172.0,968.0,83.0,1611.0,4998.0,28266.0,83080.0,1629.0,5529.0,405.0,1585.0,1249.5,20,,3.0,3.0,7.0
2026-08-09,3,P22,Player 22,ST,35.57,MD+1,Recovery,Recovery,,34.0,2051.0,30.0,2.0,8.0,6.0,17.59,49.5,1.8,61.0,609.0,88.0,1606.0,5059.0,28139.0,85131.0,1632.0,5559.0,405.0,1587.0,1264.75,21,,4.0,4.0,8.0
2026-08-10,4,P22,Player 22,ST,35.57,OFF,Off,Off,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.0,86.0,1606.0,5059.0,28139.0,85131.0,1632.0,5559.0,405.0,1587.0,1264.75,22,,5.0,5.0,9.0
2026-08-11,4,P22,Player 22,ST,35.57,MD-4,Volume,Training,,75.0,2967.0,160.0,29.0,25.0,23.0,28.47,80.0,5.0,375.0,233.0,90.0,1576.0,5434.0,24789.0,88098.0,1471.0,5719.0,343.0,1616.0,1358.5,23,,6.0,6.0,10.0
2026-08-12,4,P22,Player 22,ST,35.57,MD-3,Speed / HSR,Training,,82.0,3726.0,270.0,71.0,35.0,31.0,32.8,92.2,6.9,566.0,436.0,82.0,1611.0,6000.0,21299.0,91824.0,1177.0,5989.0,226.0,1687.0,1500.0,24,,0.0,0.0,11.0
2026-08-13,4,P22,Player 22,ST,35.57,MD-2,Tactical,Training,,72.0,2805.0,138.0,24.0,28.0,22.0,27.04,76.0,3.8,274.0,941.0,81.0,1538.0,6274.0,19241.0,94629.0,989.0,6127.0,193.0,1711.0,1568.5,25,,1.0,1.0,12.0
2026-08-14,4,P22,Player 22,ST,35.57,MD-1,Activation,Training,,38.0,1516.0,37.0,7.0,12.0,13.0,25.37,71.3,3.7,141.0,1215.0,79.0,1589.0,6415.0,17775.0,96145.0,952.0,6164.0,182.0,1718.0,1603.75,26,,2.0,2.0,13.0
2026-08-15,4,P22,Player 22,ST,35.57,MD,Match,Top-up,Unused,54.0,2174.0,127.0,22.0,25.0,23.0,29.65,83.4,4.4,238.0,981.0,85.0,1655.0,6653.0,15239.0,98319.0,762.0,6291.0,155.0,1740.0,1663.25,27,,3.0,3.0,14.0
2026-08-16,4,P22,Player 22,ST,35.57,MD+1,Recovery,Recovery,,32.0,1125.0,13.0,1.0,6.0,8.0,19.38,54.5,2.1,67.0,653.0,84.0,1661.0,6720.0,14313.0,99444.0,745.0,6304.0,154.0,1741.0,1680.0,28,0.9886904761904762,4.0,4.0,15.0
2026-08-17,5,P22,Player 22,ST,35.57,OFF,Off,Off,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446.0,82.0,1661.0,6720.0,14313.0,99444.0,745.0,6304.0,154.0,1741.0,1680.0,29,0.9886904761904762,5.0,5.0,16.0
2026-08-18,5,P22,Player 22,ST,35.57,MD-4,Volume,Training,,80.0,4725.0,210.0,40.0,32.0,24.0,28.83,81.1,5.7,456.0,305.0,86.0,1742.0,6726.0,16071.0,97892.0,795.0,6134.0,165.0,1693.0,1681.5,30,1.0359797799583705,6.0,6.0,17.0
2026-08-19,5,P22,Player 22,ST,35.57,MD-3,Speed / HSR,Training,,92.0,5694.0,368.0,124.0,36.0,32.0,32.13,90.3,5.8,534.0,523.0,78.0,1710.0,6784.0,18039.0,96203.0,893.0,5771.0,218.0,1647.0,1696.0,31,1.008254716981132,0.0,0.0,18.0
2026-08-20,5,P22,Player 22,ST,35.57,MD-2,Tactical,Training,,69.0,3667.0,202.0,55.0,22.0,19.0,27.07,76.1,4.6,317.0,990.0,73.0,1753.0,6815.0,18901.0,94860.0,957.0,5677.0,249.0,1615.0,1703.75,32,1.0289068231841525,1.0,1.0,19.0
2026-08-21,5,P22,Player 22,ST,35.57,MD-1,Activation,Training,,48.0,2238.0,74.0,16.0,13.0,12.0,25.1,70.6,2.3,110.0,1307.0,80.0,1722.0,6850.0,19623.0,94261.0,994.0,5644.0,258.0,1614.0,1712.5,33,1.0055474452554745,2.0,2.0,20.0
2026-08-22,5,P22,Player 22,ST,35.57,MD,Match,Match,Sub,31.0,2710.0,228.0,99.0,16.0,14.0,31.67,89.0,8.2,254.0,961.0,79.0,1738.0,6526.0,20159.0,89607.0,1095.0,5340.0,335.0,1402.0,1631.5,34,1.0652773521299417,0.0,3.0,21.0
2026-08-23,5,P22,Player 22,ST,35.57,MD+1,Recovery,Recovery,,34.0,1811.0,23.0,1.0,7.0,7.0,21.46,60.3,2.1,71.0,681.0,82.0,1742.0,6568.0,20845.0,89423.0,1105.0,5336.0,335.0,1401.0,1642.0,35,1.0609013398294762,1.0,4.0,22.0
2026-08-24,6,P22,Player 22,ST,35.57,OFF,Off,Off,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,87.0,1742.0,6568.0,20845.0,89423.0,1105.0,5336.0,335.0,1401.0,1642.0,36,1.0609013398294762,2.0,5.0,23.0
2026-08-25,6,P22,Player 22,ST,35.57,MD-4,Volume,Training,,86.0,5267.0,354.0,69.0,33.0,27.0,27.66,77.8,5.2,447.0,325.0,90.0,1733.0,6685.0,21387.0,88500.0,1249.0,5302.0,364.0,1408.0,1671.25,37,1.036948391922214,3.0,6.0,24.0
2026-08-26,6,P22,Player 22,ST,35.57,MD-3,Speed / HSR,Training,,87.0,7589.0,613.0,220.0,34.0,38.0,32.0,90.0,7.3,635.0,518.0,86.0,1834.0,6783.0,23282.0,89023.0,1494.0,5194.0,460.0,1404.0,1695.75,38,1.0815273477812177,0.0,0.0,25.0
2026-08-27,6,P22,Player 22,ST,35.57,MD-2,Tactical,Training,,69.0,4480.0,322.0,76.0,29.0,21.0,28.05,78.9,4.4,304.0,1082.0,86.0,1821.0,6815.0,24095.0,88778.0,1614.0,5171.0,481.0,1425.0,1703.75,39,1.0688187820983126,1.0,1.0,26.0
2026-08-28,6,P22,Player 22,ST,35.57,MD-1,Activation,Training,,44.0,2729.0,83.0,22.0,15.0,14.0,26.15,73.5,2.2,97.0,1386.0,79.0,1808.0,6793.0,24586.0,88719.0,1623.0,5152.0,487.0,1420.0,1698.25,40,1.0646253496246136,2.0,2.0,27.0
2026-08-29,6,P22,Player 22,ST,35.57,MD,Match,Match,Sub,35.0,3945.0,243.0,73.0,17.0,14.0,31.74,89.2,6.1,214.0,1036.0,81.0,1768.0,6772.0,25821.0,89485.0,1638.0,5124.0,461.0,1356.0,1693.0,41,1.0443000590667455,0.0,3.0,28.0
2026-08-30,6,P22,Player 22,ST,35.57,MD+1,Recovery,Recovery,,34.0,2077.0,25.0,2.0,6.0,7.0,19.77,55.6,0.8,27.0,615.0,84.0,1724.0,6733.0,26087.0,89384.0,1640.0,5122.0,462.0,1356.0,1683.25,42,1.0242091192633298,1.0,4.0,29.0
2026-08-31,7,P22,Player 22,ST,35.57,OFF,Off,Off,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.0,81.0,1724.0,6733.0,26087.0,89384.0,1640.0,5122.0,462.0,1356.0,1683.25,43,1.0242091192633298,2.0,5.0,30.0
2026-09-01,7,P22,Player 22,ST,35.57,MD-4,Volume,Training,,71.0,5655.0,358.0,71.0,35.0,26.0,28.68,80.6,4.9,348.0,241.0,89.0,1625.0,6676.0,26475.0,88722.0,1644.0,5159.0,464.0,1336.0,1669.0,44,0.9736369083283404,3.0,6.0,31.0
2026-09-02,7,P22,Player 22,ST,35.57,MD-3,Speed / HSR,Training,,81.0,7739.0,453.0,191.0,37.0,32.0,31.82,89.5,5.3,429.0,375.0,77.0,1419.0,6574.0,26625.0,89245.0,1484.0,5048.0,435.0,1339.0,1643.5,45,0.8634012777608762,0.0,7.0,32.0
2026-09-03,7,P22,Player 22,ST,35.57,MD-2,Tactical,Training,,68.0,4628.0,326.0,77.0,29.0,21.0,29.57,83.1,4.1,279.0,777.0,80.0,1394.0,6506.0,26773.0,89010.0,1488.0,5048.0,436.0,1359.0,1626.5,46,0.8570550261297264,1.0,8.0,33.0
2026-09-04,7,P22,Player 22,ST,35.57,MD-1,Activation,Training,,50.0,2568.0,82.0,18.0,12.0,11.0,25.67,72.2,2.6,130.0,1056.0,80.0,1427.0,6546.0,26612.0,88596.0,1487.0,5056.0,432.0,1359.0,1636.5,47,0.871982890314696,2.0,9.0,34.0
2026-09-05,7,P22,Player 22,ST,35.57,MD,Match,Top-up,Unused,49.0,4266.0,333.0,69.0,29.0,18.0,27.94,78.5,5.4,265.0,838.0,79.0,1478.0,6639.0,26933.0,88152.0,1577.0,5072.0,428.0,1379.0,1659.75,48,0.8904955565597229,3.0,10.0,35.0
2026-09-06,7,P22,Player 22,ST,35.57,MD+1,Recovery,Recovery,,29.0,2000.0,31.0,3.0,8.0,8.0,20.33,57.1,2.5,72.0,674.0,81.0,1523.0,6650.0,26856.0,88101.0,1583.0,5073.0,429.0,1380.0,1662.5,49,0.9160902255639097,4.0,11.0,36.0
2026-09-07,8,P22,Player 22,ST,35.57,OFF,Off,Off,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467.0,90.0,1523.0,6650.0,26856.0,88101.0,1583.0,5073.0,429.0,1380.0,1662.5,50,0.9160902255639097,5.0,12.0,37.0
2026-09-08,8,P22,Player 22,ST,35.57,MD-4,Volume,Training,,80.0,5737.0,377.0,65.0,29.0,28.0,29.21,82.1,4.7,376.0,337.0,89.0,1551.0,6651.0,26938.0,90871.0,1602.0,5290.0,423.0,1416.0,1662.75,51,0.9327920613441588,6.0,13.0,38.0
2026-09-09,8,P22,Player 22,ST,35.57,MD-3,Speed / HSR,Training,,94.0,7279.0,522.0,171.0,37.0,28.0,30.78,86.5,6.8,639.0,448.0,82.0,1761.0,6724.0,26478.0,94424.0,1671.0,5542.0,403.0,1516.0,1681.0,52,1.047590719809637,0.0,14.0,39.0
2026-09-10,8,P22,Player 22,ST,35.57,MD-2,Tactical,Training,,73.0,5484.0,339.0,67.0,20.0,23.0,29.93,84.1,5.1,372.0,1015.0,78.0,1854.0,6822.0,27334.0,97103.0,1684.0,5743.0,393.0,1559.0,1705.5,53,1.087071240105541,1.0,15.0,40.0
2026-09-11,8,P22,Player 22,ST,35.57,MD-1,Activation,Training,,51.0,2513.0,116.0,17.0,13.0,13.0,26.43,74.3,1.9,97.0,1387.0,73.0,1821.0,6778.0,27279.0,98100.0,1718.0,5822.0,392.0,1569.0,1694.5,54,1.0746532900560637,2.0,16.0,41.0
2026-09-12,8,P22,Player 22,ST,35.57,MD,Match,Match,Sub,19.0,1844.0,146.0,63.0,10.0,10.0,26.58,74.7,7.6,144.0,1108.0,81.0,1700.0,6684.0,24857.0,97770.0,1531.0,5841.0,386.0,1610.0,1671.0,55,1.0173548773189707,3.0,17.0,42.0
2026-09-13,8,P22,Player 22,ST,35.57,MD+1,Recovery,Recovery,,36.0,1930.0,27.0,2.0,8.0,6.0,22.08,62.1,1.3,47.0,613.0,82.0,1675.0,6664.0,24787.0,98575.0,1527.0,5855.0,385.0,1611.0,1666.0,56,1.0054021608643458,4.0,18.0,43.0
2026-07-20,1,P23,Player 23,ST,34.91,OFF,Off,Off,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,,,
2026-07-21,1,P23,Player 23,ST,34.91,MD-4,Volume,Training,,76.0,6494.0,333.0,79.0,34.0,24.0,26.34,75.5,4.3,327.0,0.0,88.0,327.0,327.0,6494.0,6494.0,333.0,333.0,79.0,79.0,81.75,2,,,,
2026-07-22,1,P23,Player 23,ST,34.91,MD-3,Speed / HSR,Training,,86.0,7358.0,625.0,214.0,32.0,39.0,31.41,90.0,7.2,619.0,327.0,87.0,946.0,946.0,13852.0,13852.0,958.0,958.0,293.0,293.0,236.5,3,,0.0,0.0,
2026-07-23,1,P23,Player 23,ST,34.91,MD-2,Tactical,Training,,69.0,4886.0,273.0,60.0,24.0,27.0,28.06,80.4,3.3,228.0,946.0,84.0,1174.0,1174.0,18738.0,18738.0,1231.0,1231.0,353.0,353.0,293.5,4,,1.0,1.0,
2026-07-24,1,P23,Player 23,ST,34.91,MD-1,Activation,Training,,46.0,3032.0,76.0,21.0,16.0,15.0,25.21,72.2,1.8,83.0,1174.0,78.0,1257.0,1257.0,21770.0,21770.0,1307.0,1307.0,374.0,374.0,314.25,5,,2.0,2.0,
2026-07-25,1,P23,Player 23,ST,34.91,MD,Match,Top-up,Unused,44.0,4467.0,233.0,62.0,20.0,21.0,28.81,82.5,4.9,216.0,930.0,79.0,1473.0,1473.0,26237.0,26237.0,1540.0,1540.0,436.0,436.0,368.25,6,,3.0,3.0,
2026-07-26,1,P23,Player 23,ST,34.91,MD+1,Recovery,Recovery,,37.0,2097.0,28.0,2.0,9.0,9.0,20.37,58.4,0.9,33.0,527.0,90.0,1506.0,1506.0,28334.0,28334.0,1568.0,1568.0,438.0,438.0,376.5,7,,4.0,4.0,
2026-07-27,2,P23,Player 23,ST,34.91,OFF,Off,Off,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.0,85.0,1506.0,1506.0,28334.0,28334.0,1568.0,1568.0,438.0,438.0,376.5,8,,5.0,5.0,
2026-07-28,2,P23,Player 23,ST,34.91,MD-4,Volume,Training,,75.0,5946.0,376.0,90.0,31.0,29.0,28.1,80.5,4.7,352.0,249.0,88.0,1531.0,1858.0,27786.0,34280.0,1611.0,1944.0,449.0,528.0,464.5,9,,6.0,6.0,
2026-07-29,2,P23,Player 23,ST,34.91,MD-3,Speed / HSR,Training,,89.0,7373.0,630.0,183.0,36.0,35.0,31.43,90.0,7.1,632.0,385.0,83.0,1544.0,2490.0,27801.0,41653.0,1616.0,2574.0,418.0,711.0,622.5,10,,0.0,0.0,
2026-07-30,2,P23,Player 23,ST,34.91,MD-2,Tactical,Training,,67.0,4815.0,281.0,56.0,21.0,25.0,25.38,72.7,3.9,261.0,984.0,82.0,1577.0,2751.0,27730.0,46468.0,1624.0,2855.0,414.0,767.0,687.75,11,,1.0,1.0,
2026-07-31,2,P23,Player 23,ST,34.91,MD-1,Activation,Training,,53.0,2859.0,96.0,18.0,14.0,15.0,25.47,73.0,2.8,148.0,1245.0,73.0,1642.0,2899.0,27557.0,49327.0,1644.0,2951.0,411.0,785.0,724.75,12,,2.0,2.0,
2026-08-01,2,P23,Player 23,ST,34.91,MD,Match,Top-up,Unused,52.0,3752.0,281.0,42.0,28.0,23.0,29.85,85.5,4.2,218.0,1041.0,78.0,1644.0,3117.0,26842.0,53079.0,1692.0,3232.0,391.0,827.0,779.25,13,,0.0,3.0,
2026-08-02,2,P23,Player 23,ST,34.91,MD+1,Recovery,Recovery,,32.0,2155.0,31.0,3.0,7.0,7.0,21.38,61.2,1.7,54.0,627.0,79.0,1665.0,3171.0,26900.0,55234.0,1695.0,3263.0,392.0,830.0,792.75,14,,1.0,4.0,
2026-08-03,3,P23,Player 23,ST,34.91,OFF,Off,Off,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0,83.0,1665.0,3171.0,26900.0,55234.0,1695.0,3263.0,392.0,830.0,792.75,15,,2.0,5.0,
2026-08-04,3,P23,Player 23,ST,34.91,MD-4,Volume,Training,,67.0,6398.0,340.0,80.0,34.0,30.0,26.53,76.0,5.1,342.0,272.0,90.0,1655.0,3513.0,27352.0,61632.0,1659.0,3603.0,382.0,910.0,878.25,16,,3.0,6.0,
2026-08-05,3,P23,Player 23,ST,34.91,MD-3,Speed / HSR,Training,,91.0,7337.0,473.0,238.0,37.0,35.0,32.17,92.1,7.1,646.0,396.0,83.0,1669.0,4159.0,27316.0,68969.0,1502.0,4076.0,437.0,1148.0,1039.75,17,,0.0,0.0,
2026-08-06,3,P23,Player 23,ST,34.91,MD-2,Tactical,Training,,67.0,5633.0,252.0,87.0,24.0,29.0,26.78,76.7,5.6,375.0,988.0,82.0,1783.0,4534.0,28134.0,74602.0,1473.0,4328.0,468.0,1235.0,1133.5,18,,1.0,1.0,
2026-08-07,3,P23,Player 23,ST,34.91,MD-1,Activation,Training,,49.0,2785.0,104.0,16.0,17.0,14.0,23.18,66.4,2.5,122.0,1363.0,82.0,1757.0,4656.0,28060.0,77387.0,1481.0,4432.0,466.0,1251.0,1164.0,19,,2.0,2.0,
2026-08-08,3,P23,Player 23,ST,34.91,MD,Match,Match,Starter,91.0,8443.0,650.0,308.0,45.0,40.0,34.25,98.1,9.1,828.0,1143.0,79.0,2367.0,5484.0,32751.0,85830.0,1850.0,5082.0,732.0,1559.0,1371.0,20,,0.0,0.0,0.0
2026-08-09,3,P23,Player 23,ST,34.91,MD+1,Recovery,Recovery,,30.0,1892.0,27.0,3.0,8.0,8.0,16.84,48.2,1.0,30.0,1325.0,81.0,2343.0,5514.0,32488.0,87722.0,1846.0,5109.0,732.0,1562.0,1378.5,21,,1.0,1.0,1.0
2026-08-10,4,P23,Player 23,ST,34.91,OFF,Off,Off,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980.0,82.0,2343.0,5514.0,32488.0,87722.0,1846.0,5109.0,732.0,1562.0,1378.5,22,,2.0,2.0,2.0
2026-08-11,4,P23,Player 23,ST,34.91,MD-4,Volume,Training,,80.0,5733.0,374.0,66.0,37.0,25.0,26.59,76.2,5.5,440.0,858.0,82.0,2441.0,5954.0,31823.0,93455.0,1880.0,5483.0,718.0,1628.0,1488.5,23,,3.0,3.0,3.0
